wordform,sum_freq,norm_freq,log_freq,Moby_pron,Rep_P,Rep_O,sqrt_freq
sled,1784,3.964444444,0.146591367,sl/E/d,_/s/l/E/d/_/_/,_/s/l/e/d/_/_/_/,42.23742416
slew,1452,3.226666667,0.131872068,sl/u/,_/s/l/u/_/_/_/,_/s/l/e/w/_/_/_/,38.10511777
hoofed,70,0.155555556,0.05,h/U/ft,_/_/h/U/f/t/_/,_/_/h/o/o/f/e/d/,8.366600265
drench,1151,2.557777778,0.116110739,dr/E/n/tS/,_/d/r/E/n/C/_/,_/d/r/e/n/c/h/_/,33.92639091
sprig,1911,4.246666667,0.151649881,spr/I/g,s/p/r/I/g/_/_/,s/p/r/i/g/_/_/_/,43.71498599
guild,2667,5.926666667,0.177063946,g/I/ld,_/_/g/I/l/d/_/,_/_/g/u/i/l/d/_/,51.64300533
guile,226,0.502222222,0.05,g/aI/l,_/_/g/Y/l/_/_/,_/_/g/u/i/l/e/_/,15.03329638
guilt,8772,19.49333333,0.276302906,g/I/lt,_/_/g/I/l/t/_/,_/_/g/u/i/l/t/_/,93.65895579
cadge,66,0.146666667,0.05,k/&/dZ/,_/_/k/@/J/_/_/,_/_/c/a/d/g/e/_/,8.124038405
grave,14169,31.48666667,0.318454188,gr/eI/v,_/g/r/e/v/_/_/,_/g/r/a/v/e/_/_/,119.0336087
swamp,5264,11.69777778,0.2325101,sw/A/mp,_/s/w/a/m/p/_/,_/s/w/a/m/p/_/_/,72.55342859
aunt,15626,34.72444444,0.327146045,/&/nt,_/_/_/a/n/t/_/,_/_/_/a/u/n/t/_/,125.0039999
runt,204,0.453333333,0.05,r/@/nt,_/_/r/^/n/t/_/,_/_/r/u/n/t/_/_/,14.28285686
rune,378,0.84,0.055786239,r/u/n,_/_/r/u/n/_/_/,_/_/r/u/n/e/_/_/,19.4422221
rung,894,1.986666667,0.100102333,r/@/N/,_/_/r/^/G/_/_/,_/_/r/u/n/g/_/_/,29.89983278
drawl,1044,2.32,0.10978239,dr/O/l,_/d/r/a/l/_/_/,_/d/r/a/w/l/_/_/,32.31098884
tone,22398,49.77333333,0.359307385,t/oU/n,_/_/t/o/n/_/_/,_/_/t/o/n/e/_/_/,149.6596138
tong,193,0.428888889,0.05,t/O/N/,_/_/t/a/G/_/_/,_/_/t/o/n/g/_/_/,13.89244399
sculpt,1105,2.455555556,0.1134436,sk/@/lpt,_/s/k/^/l/p/t/,_/s/c/u/l/p/t/_/,33.24154028
hat,21173,47.05111111,0.354265844,h/&/t,_/_/h/@/t/_/_/,_/_/h/a/t/_/_/_/,145.5094499
thrash,1377,3.06,0.128191442,/T/r/&/S/,_/T/r/@/S/_/_/,t/h/r/a/s/h/_/_/,37.10795063
wheel,23689,52.64222222,0.364336042,w/i/l,_/_/w/i/l/_/_/,_/w/h/e/e/l/_/_/,153.9123127
fuss,3133,6.962222222,0.189810919,f/@/s,_/_/f/^/s/_/_/,_/_/f/u/s/s/_/_/,55.97320788
hang,39714,88.25333333,0.410916456,h/&/N/,_/_/h/@/G/_/_/,_/_/h/a/n/g/_/_/,199.2837173
hand,277883,617.5177778,0.588023262,h/&/nd,_/_/h/@/n/d/_/,_/_/h/a/n/d/_/_/,527.1460898
fuse,2922,6.493333333,0.18425811,f/j/u/z,_/_/f/W/z/_/_/,_/_/f/u/s/e/_/_/,54.05552701
josh,85,0.188888889,0.05,/dZ/A/S/,_/_/J/a/S/_/_/,_/_/j/o/s/h/_/_/,9.219544457
shout,17283,38.40666667,0.336121004,/S/AU/t,_/_/S/A/t/_/_/,_/s/h/o/u/t/_/_/,131.4648242
sparse,1592,3.537777778,0.13836989,sp/A/rs,_/s/p/a/r/s/_/,_/s/p/a/r/s/e/_/,39.89987469
night,209805,466.2333333,0.562361135,n/aI/t,_/_/n/Y/t/_/_/,_/_/n/i/g/h/t/_/,458.0447576
born,41952,93.22666667,0.415877344,b/O/rn,_/_/b/o/r/n/_/,_/_/b/o/r/n/_/_/,204.8218738
bore,6426,14.28,0.249446157,b/oU/r,_/_/b/o/r/_/_/,_/_/b/o/r/e/_/_/,80.1623353
peek,4507,10.01555556,0.219507953,p/i/k,_/_/p/i/k/_/_/,_/_/p/e/e/k/_/_/,67.13419397
peel,11111,24.69111111,0.296983353,p/i/l,_/_/p/i/l/_/_/,_/_/p/e/e/l/_/_/,105.4087283
peer,27972,62.16,0.379279209,p/i/r,_/_/p/i/r/_/_/,_/_/p/e/e/r/_/_/,167.2483184
peep,1236,2.746666667,0.120843453,p/i/p,_/_/p/i/p/_/_/,_/_/p/e/e/p/_/_/,35.15679166
frill,489,1.086666667,0.067295643,fr/I/l,_/f/r/I/l/_/_/,_/f/r/i/l/l/_/_/,22.11334439
boon,1362,3.026666667,0.127437209,b/u/n,_/_/b/u/n/_/_/,_/_/b/o/o/n/_/_/,36.90528417
prayer,18848,41.88444444,0.343858525,pr/@/r,_/p/r/E/r/_/_/,_/p/r/a/y/e/r/_/,137.2880184
test,120677,268.1711111,0.51190719,t/E/st,_/_/t/E/s/t/_/,_/_/t/e/s/t/_/_/,347.3859525
faze,437,0.971111111,0.062083526,f/eI/z,_/_/f/e/z/_/_/,_/_/f/a/z/e/_/_/,20.90454496
gun,55103,122.4511111,0.440592097,g/@/n,_/_/g/^/n/_/_/,_/_/g/u/n/_/_/_/,234.740282
gum,4460,9.911111111,0.218636367,g/@/m,_/_/g/^/m/_/_/,_/_/g/u/m/_/_/_/,66.78323143
guv,44,0.097777778,0.05,g/@/v,_/_/g/^/v/_/_/,_/_/g/u/v/_/_/_/,6.633249581
gut,8372,18.60444444,0.272246023,g/@/t,_/_/g/^/t/_/_/,_/_/g/u/t/_/_/_/,91.49863387
guy,132241,293.8688889,0.52024939,g/aI/,_/_/g/Y/_/_/_/,_/_/g/u/y/_/_/_/,363.6495566
cost,123692,274.8711111,0.514156559,k/O/st,_/_/k/a/s/t/_/,_/_/c/o/s/t/_/_/,351.6987347
sieve,681,1.513333333,0.084316255,s/I/v,_/_/s/I/v/_/_/,_/_/s/i/e/v/e/_/,26.0959767
slough,631,1.402222222,0.080179565,sl/AU/,_/s/l/A/_/_/_/,_/s/l/o/u/g/h/_/,25.11971337
cluck,733,1.628888889,0.088428768,kl/@/k,_/k/l/^/k/_/_/,_/c/l/u/c/k/_/_/,27.07397274
chip,20167,44.81555556,0.34990721,/tS/I/p,_/_/C/I/p/_/_/,_/c/h/i/p/_/_/_/,142.010563
chit,165,0.366666667,0.05,/tS/I/t,_/_/C/I/t/_/_/,_/c/h/i/t/_/_/_/,12.84523258
chin,8780,19.51111111,0.276382237,/tS/I/n,_/_/C/I/n/_/_/,_/c/h/i/n/_/_/_/,93.7016542
chic,2447,5.437777778,0.170367456,/S/i/k,_/_/S/i/k/_/_/,_/c/h/i/c/_/_/_/,49.46716082
lounge,5569,12.37555556,0.237267644,l/AU/n/dZ/,_/_/l/A/n/J/_/,_/_/l/o/u/n/g/e/,74.62573283
kurd,2651,5.891111111,0.176593116,k/@/rd,_/_/k/^/r/d/_/,_/_/k/u/r/d/_/_/,51.48786265
brain,39416,87.59111111,0.410235123,br/eI/n,_/b/r/e/n/_/_/,_/b/r/a/i/n/_/_/,198.5346317
stile,113,0.251111111,0.05,st/aI/l,_/s/t/Y/l/_/_/,_/s/t/i/l/e/_/_/,10.63014581
braid,2850,6.333333333,0.182283472,br/eI/d,_/b/r/e/d/_/_/,_/b/r/a/i/d/_/_/,53.38539126
nod,37354,83.00888889,0.405376294,n/A/d,_/_/n/a/d/_/_/,_/_/n/o/d/_/_/_/,193.2718293
nog,45,0.1,0.05,n/A/g,_/_/n/a/g/_/_/,_/_/n/o/g/_/_/_/,6.708203932
not,1884855,4188.566667,0.763042264,n/A/t,_/_/n/a/t/_/_/,_/_/n/o/t/_/_/_/,1000
now,717583,1594.628889,0.674726201,n/AU/,_/_/n/A/_/_/_/,_/_/n/o/w/_/_/_/,847.1027092
nor,41688,92.64,0.415305948,n/O/r,_/_/n/o/r/_/_/,_/_/n/o/r/_/_/_/,204.1763943
sop,326,0.724444444,0.05,s/A/p,_/_/s/a/p/_/_/,_/_/s/o/p/_/_/_/,18.05547009
drop,79691,177.0911111,0.474117884,dr/A/p,_/d/r/a/p/_/_/,_/d/r/o/p/_/_/_/,282.295944
grouse,1090,2.422222222,0.112556795,gr/AU/s,_/g/r/A/s/_/_/,_/g/r/o/u/s/e/_/,33.01514804
yeah,128461,285.4688889,0.517605306,/j/@/,_/_/j/@/_/_/_/,_/_/y/e/a/h/_/_/,358.4145644
soy,4577,10.17111111,0.220790859,s/Oi/,_/_/s/O/_/_/_/,_/_/s/o/y/_/_/_/,67.6535291
year,882996,1962.213333,0.693693005,/j/i/r,_/_/j/i/r/_/_/,_/_/y/e/a/r/_/_/,939.6786685
thirst,1763,3.917777778,0.145727295,/T/@/rst,_/_/T/^/r/s/t/,_/t/h/i/r/s/t/_/,41.98809355
tweeze,72,0.16,0.05,tw/i/z,_/t/w/i/z/_/_/,_/t/w/e/e/z/e/_/,8.485281374
gaffe,483,1.073333333,0.06670918,g/&/f,_/_/g/@/f/_/_/,_/_/g/a/f/f/e/_/,21.97726098
blind,18041,40.09111111,0.339950401,bl/aI/nd,_/b/l/Y/n/d/_/,_/b/l/i/n/d/_/_/,134.3167897
blink,9284,20.63111111,0.281246276,bl/I/N/k,_/b/l/I/G/k/_/,_/b/l/i/n/k/_/_/,96.35351576
rind,1217,2.704444444,0.119806596,r/aI/nd,_/_/r/Y/n/d/_/,_/_/r/i/n/d/_/_/,34.88552709
ring,41107,91.34888889,0.414035731,r/I/N/,_/_/r/I/G/_/_/,_/_/r/i/n/g/_/_/,202.7486128
caught,290,0.644444444,0.05,k/O/t,_/_/k/a/t/_/_/,_/_/c/a/u/g/h/t/,17.02938637
snout,890,1.977777778,0.099829641,sn/AU/t,_/s/n/A/t/_/_/,_/s/n/o/u/t/_/_/,29.83286778
beech,719,1.597777778,0.087339613,b/i/tS/,_/_/b/i/C/_/_/,_/_/b/e/e/c/h/_/,26.81417536
snack,6361,14.13555556,0.248577192,sn/&/k,_/s/n/@/k/_/_/,_/s/n/a/c/k/_/_/,79.75587753
stair,14688,32.64,0.321645847,st/@/r,_/s/t/E/r/_/_/,_/s/t/a/i/r/_/_/,121.1940593
staid,451,1.002222222,0.063516253,st/eI/d,_/s/t/e/d/_/_/,_/s/t/a/i/d/_/_/,21.23676058
stain,6558,14.57333333,0.251185826,st/eI/n,_/s/t/e/n/_/_/,_/s/t/a/i/n/_/_/,80.98147936
shrill,1308,2.906666667,0.124669293,/S/r/I/l,_/S/r/I/l/_/_/,s/h/r/i/l/l/_/_/,36.16628264
stroll,5776,12.83555556,0.240361122,str/oU/l,s/t/r/o/l/_/_/,s/t/r/o/l/l/_/_/,76
burst,15133,33.62888889,0.324296477,b/@/rst,_/_/b/^/r/s/t/,_/_/b/u/r/s/t/_/,123.0162591
glaze,3300,7.333333333,0.193978692,gl/eI/z,_/g/l/e/z/_/_/,_/g/l/a/z/e/_/_/,57.44562647
broil,997,2.215555556,0.106858009,br/Oi/l,_/b/r/O/l/_/_/,_/b/r/o/i/l/_/_/,31.57530681
haunch,560,1.244444444,0.073964216,h/O/n/tS/,_/_/h/a/n/C/_/,_/_/h/a/u/n/c/h/,23.66431913
jeans,10155,22.56666667,0.28908686,/dZ/i/nz,_/_/J/i/n/z/_/,_/_/j/e/a/n/s/_/,100.7720199
scut,27,0.06,0.05,sk/@/t,_/s/k/^/t/_/_/,_/s/c/u/t/_/_/_/,5.196152423
scud,75,0.166666667,0.05,sk/@/d,_/s/k/^/d/_/_/,_/s/c/u/d/_/_/_/,8.660254038
scum,732,1.626666667,0.0883514,sk/@/m,_/s/k/^/m/_/_/,_/s/c/u/m/_/_/_/,27.05549852
foam,4246,9.435555556,0.2145594,f/oU/m,_/_/f/o/m/_/_/,_/_/f/o/a/m/_/_/,65.16133823
taille,17,0.037777778,0.05,t/eI/l,_/_/t/e/l/_/_/,_/_/t/a/i/l/l/e/,4.123105626
foot,124820,277.3777778,0.514984099,f/U/t,_/_/f/U/t/_/_/,_/_/f/o/o/t/_/_/,353.2987404
verse,5375,11.94444444,0.234270301,v/@/rs,_/_/v/^/r/s/_/,_/_/v/e/r/s/e/_/,73.31439149
swim,12790,28.42222222,0.309389602,sw/I/m,_/s/w/I/m/_/_/,_/s/w/i/m/_/_/_/,113.0928822
swig,815,1.811111111,0.094560161,sw/I/g,_/s/w/I/g/_/_/,_/s/w/i/g/_/_/_/,28.54820485
stunt,2575,5.722222222,0.174322974,st/@/nt,_/s/t/^/n/t/_/,_/s/t/u/n/t/_/_/,50.74445783
twelve,11080,24.62222222,0.296737705,tw/E/lv,_/t/w/E/l/v/_/,_/t/w/e/l/v/e/_/,105.2615789
sixth,9532,21.18222222,0.283547982,s/I/ks/T/,_/_/s/I/k/s/T/,_/_/s/i/x/t/h/_/,97.63196198
stare,47674,105.9422222,0.427458398,st/@/r,_/s/t/^/r/_/_/,_/s/t/a/r/e/_/_/,218.3437657
stark,3794,8.431111111,0.205300368,st/A/rk,_/s/t/a/r/k/_/,_/s/t/a/r/k/_/_/,61.59545438
start,285127,633.6155556,0.590373905,st/A/rt,_/s/t/a/r/t/_/,_/s/t/a/r/t/_/_/,533.9728458
fraud,9488,21.08444444,0.283143818,fr/O/d,_/f/r/a/d/_/_/,_/f/r/a/u/d/_/_/,97.4063653
sheath,1154,2.564444444,0.116282012,/S/i/T/,_/_/S/i/T/_/_/,_/s/h/e/a/t/h/_/,33.9705755
poor,61259,136.1311111,0.450206779,p/U/r,_/_/p/o/r/_/_/,_/_/p/o/o/r/_/_/,247.5055555
poop,672,1.493333333,0.083585322,p/u/p,_/_/p/u/p/_/_/,_/_/p/o/o/p/_/_/,25.92296279
poon,33,0.073333333,0.05,p/u/n,_/_/p/u/n/_/_/,_/_/p/o/o/n/_/_/,5.744562647
pool,28259,62.79777778,0.380198404,p/u/l,_/_/p/u/l/_/_/,_/_/p/o/o/l/_/_/,168.1041344
smooch,221,0.491111111,0.05,sm/u/tS/,_/s/m/u/C/_/_/,_/s/m/o/o/c/h/_/,14.86606875
month,189464,421.0311111,0.553052253,m/@/n/T/,_/_/m/^/n/T/_/,_/_/m/o/n/t/h/_/,435.274626
corps,11369,25.26444444,0.299002589,k/oU/r,_/_/k/o/r/_/_/,_/_/c/o/r/p/s/_/,106.6255129
childe,23,0.051111111,0.05,/tS/aI/ld,_/_/C/Y/l/d/_/,_/c/h/i/l/d/e/_/,4.795831523
pun,1185,2.633333333,0.118033302,p/@/n,_/_/p/^/n/_/_/,_/_/p/u/n/_/_/_/,34.42382896
bass,8829,19.62,0.276866641,b/&/s,_/_/b/@/s/_/_/,_/_/b/a/s/s/_/_/,93.96275858
lurch,2820,6.266666667,0.181447959,l/@/r/tS/,_/_/l/^/r/C/_/,_/_/l/u/r/c/h/_/,53.10367219
dune,3161,7.024444444,0.19052309,d/u/n,_/_/d/u/n/_/_/,_/_/d/u/n/e/_/_/,56.22277119
maths,69,0.153333333,0.05,m/&/T/s,_/_/m/@/T/s/_/,_/_/m/a/t/h/s/_/,8.306623863
grill,10938,24.30666667,0.29560397,gr/I/l,_/g/r/I/l/_/_/,_/g/r/i/l/l/_/_/,104.5848937
phrase,15140,33.64444444,0.324337565,fr/eI/z,_/f/r/e/z/_/_/,p/h/r/a/s/e/_/_/,123.0447073
bless,6899,15.33111111,0.255532595,bl/E/s,_/b/l/E/s/_/_/,_/b/l/e/s/s/_/_/,83.06021912
heave,2534,5.631111111,0.173074491,h/i/v,_/_/h/i/v/_/_/,_/_/h/e/a/v/e/_/,50.33885179
due,39829,88.50888889,0.411178036,d/u/,_/_/d/u/_/_/_/,_/_/d/u/e/_/_/_/,199.5720421
crape,65,0.144444444,0.05,kr/eI/p,_/k/r/e/p/_/_/,_/c/r/a/p/e/_/_/,8.062257748
horse,35417,78.70444444,0.400564275,h/O/rs,_/_/h/o/r/s/_/,_/_/h/o/r/s/e/_/,188.1940488
grey,2095,4.655555556,0.158515635,gr/eI/,_/g/r/e/_/_/_/,_/g/r/e/y/_/_/_/,45.77116997
toward,120550,267.8888889,0.511811215,t/oU/rd,_/_/t/o/r/d/_/,_/_/t/o/w/a/r/d/,347.2031106
null,967,2.148888889,0.104941291,n/@/l,_/_/n/^/l/_/_/,_/_/n/u/l/l/_/_/,31.09662361
cave,10302,22.89333333,0.290346302,k/eI/v,_/_/k/e/v/_/_/,_/_/c/a/v/e/_/_/,101.4987685
tongs,690,1.533333333,0.085041395,t/O/N/z,_/_/t/a/G/z/_/,_/_/t/o/n/g/s/_/,26.26785107
stalked,18,0.04,0.05,st/O/kt,_/s/t/a/k/t/_/,_/s/t/a/l/k/e/d/,4.242640687
stooge,176,0.391111111,0.05,st/u/dZ/,_/s/t/u/J/_/_/,_/s/t/o/o/g/e/_/,13.26649916
strut,2020,4.488888889,0.155779,str/@/t,s/t/r/^/t/_/_/,s/t/r/u/t/_/_/_/,44.94441011
strum,579,1.286666667,0.07566929,str/@/m,s/t/r/^/m/_/_/,s/t/r/u/m/_/_/_/,24.06241883
fluff,1072,2.382222222,0.111481156,fl/@/f,_/f/l/^/f/_/_/,_/f/l/u/f/f/_/_/,32.74141109
hype,2779,6.175555556,0.180293609,h/aI/p,_/_/h/Y/p/_/_/,_/_/h/y/p/e/_/_/,52.71622141
close,181276,402.8355556,0.54902026,kl/oU/z,_/k/l/o/z/_/_/,_/c/l/o/s/e/_/_/,425.7651935
spray,12144,26.98666667,0.304813185,spr/eI/,s/p/r/e/_/_/_/,s/p/r/a/y/_/_/_/,110.1998185
league,38934,86.52,0.409122245,l/i/g,_/_/l/i/g/_/_/,_/_/l/e/a/g/u/e/,197.3170038
vault,3095,6.877777778,0.188835449,v/O/lt,_/_/v/a/l/t/_/,_/_/v/a/u/l/t/_/,55.63272418
pact,3271,7.268888889,0.193268435,p/&/kt,_/_/p/@/k/t/_/,_/_/p/a/c/t/_/_/,57.19265687
pace,19701,43.78,0.347815606,p/eI/s,_/_/p/e/s/_/_/,_/_/p/a/c/e/_/_/,140.3602508
guide,36118,80.26222222,0.402335107,g/aI/d,_/_/g/Y/d/_/_/,_/_/g/u/i/d/e/_/,190.0473625
pack,32798,72.88444444,0.393627376,p/&/k,_/_/p/@/k/_/_/,_/_/p/a/c/k/_/_/,181.1021811
sluice,306,0.68,0.05,sl/u/s,_/s/l/u/s/_/_/,_/s/l/u/i/c/e/_/,17.49285568
grant,32593,72.42888889,0.393061534,gr/&/nt,_/g/r/@/n/t/_/,_/g/r/a/n/t/_/_/,180.5353151
grand,29104,64.67555556,0.382852328,gr/&/nd,_/g/r/@/n/d/_/,_/g/r/a/n/d/_/_/,170.5989449
lie,52369,116.3755556,0.435975013,l/aI/,_/_/l/Y/_/_/_/,_/_/l/i/e/_/_/_/,228.8427408
ruff,76,0.168888889,0.05,r/@/f,_/_/r/^/f/_/_/,_/_/r/u/f/f/_/_/,8.717797887
eel,1102,2.448888889,0.113266925,/i/l,_/_/_/i/l/_/_/,_/_/_/e/e/l/_/_/,33.19638535
sketch,8270,18.37777778,0.271182076,sk/E/tS/,_/s/k/E/C/_/_/,_/s/k/e/t/c/h/_/,90.93954036
yolk,1863,4.14,0.149770729,/j/oU/k,_/_/j/o/k/_/_/,_/_/y/o/l/k/_/_/,43.16248371
plebe,132,0.293333333,0.05,pl/i/b,_/p/l/i/b/_/_/,_/p/l/e/b/e/_/_/,11.48912529
dashed,381,0.846666667,0.056117118,d/&/S/t,_/_/d/@/S/t/_/,_/_/d/a/s/h/e/d/,19.5192213
haft,94,0.208888889,0.05,h/&/ft,_/_/h/@/f/t/_/,_/_/h/a/f/t/_/_/,9.695359715
bribe,2809,6.242222222,0.181139682,br/aI/b,_/b/r/Y/b/_/_/,_/b/r/i/b/e/_/_/,53
jump,34942,77.64888889,0.399344571,/dZ/@/mp,_/_/J/^/m/p/_/,_/_/j/u/m/p/_/_/,186.9277935
gent,477,1.06,0.066118932,/dZ/E/nt,_/_/J/E/n/t/_/,_/_/g/e/n/t/_/_/,21.84032967
gene,17700,39.33333333,0.338247483,/dZ/i/n,_/_/J/i/n/_/_/,_/_/g/e/n/e/_/_/,133.041347
meek,726,1.613333333,0.087885811,m/i/k,_/_/m/i/k/_/_/,_/_/m/e/e/k/_/_/,26.94438717
lapse,2542,5.648888889,0.173319439,l/&/ps,_/_/l/@/p/s/_/,_/_/l/a/p/s/e/_/,50.41825066
sought,337,0.748888889,0.051140029,s/O/t,_/_/s/a/t/_/_/,_/_/s/o/u/g/h/t/,18.35755975
fare,9228,20.50666667,0.280718423,f/@/r,_/_/f/E/r/_/_/,_/_/f/a/r/e/_/_/,96.06247967
farm,35817,79.59333333,0.40157893,f/A/rm,_/_/f/a/r/m/_/,_/_/f/a/r/m/_/_/,189.2537978
fart,809,1.797777778,0.094125194,f/A/rt,_/_/f/a/r/t/_/,_/_/f/a/r/t/_/_/,28.44292531
scoop,5728,12.72888889,0.239653053,sk/u/p,_/s/k/u/p/_/_/,_/s/c/o/o/p/_/_/,75.68355171
scoot,1189,2.642222222,0.118256853,sk/u/t,_/s/k/u/t/_/_/,_/s/c/o/o/t/_/_/,34.4818793
thence,225,0.5,0.05,/D/E/ns,_/_/D/E/n/s/_/,_/t/h/e/n/c/e/_/,15
stout,1991,4.424444444,0.154698494,st/AU/t,_/s/t/A/t/_/_/,_/s/t/o/u/t/_/_/,44.62062303
slide,26941,59.86888889,0.375898818,sl/aI/d,_/s/l/Y/d/_/_/,_/s/l/i/d/e/_/_/,164.1371378
butch,232,0.515555556,0.05,b/U/tS/,_/_/b/U/C/_/_/,_/_/b/u/t/c/h/_/,15.23154621
cause,117664,261.4755556,0.509602669,k/O/z,_/_/k/a/z/_/_/,_/_/c/a/u/s/e/_/,343.0218652
jilt,92,0.204444444,0.05,/dZ/I/lt,_/_/J/I/l/t/_/,_/_/j/i/l/t/_/_/,9.591663047
sneer,1698,3.773333333,0.142999865,sn/i/r,_/s/n/i/r/_/_/,_/s/n/e/e/r/_/_/,41.20679556
tulle,264,0.586666667,0.05,t/u/l,_/_/t/u/l/_/_/,_/_/t/u/l/l/e/_/,16.24807681
bitch,5517,12.26,0.236473816,b/I/tS/,_/_/b/I/C/_/_/,_/_/b/i/t/c/h/_/,74.27651042
bloat,447,0.993333333,0.063109187,bl/oU/t,_/b/l/o/t/_/_/,_/b/l/o/a/t/_/_/,21.14237451
jaunt,574,1.275555556,0.075223658,/dZ/O/nt,_/_/J/a/n/t/_/,_/_/j/a/u/n/t/_/,23.9582971
urn,1301,2.891111111,0.124304279,/@/rn,_/_/_/^/r/n/_/,_/_/_/u/r/n/_/_/,36.06937759
skunk,931,2.068888889,0.102586931,sk/@/N/k,_/s/k/^/G/k/_/,_/s/k/u/n/k/_/_/,30.5122926
wow,10958,24.35111111,0.295764504,w/AU/,_/_/w/A/_/_/_/,_/_/w/o/w/_/_/_/,104.6804662
tend,43211,96.02444444,0.418554258,t/E/nd,_/_/t/E/n/d/_/,_/_/t/e/n/d/_/_/,207.8725571
tyre,21,0.046666667,0.05,t/aI/r,_/_/t/Y/r/_/_/,_/_/t/y/r/e/_/_/,4.582575695
tent,12059,26.79777778,0.304193616,t/E/nt,_/_/t/E/n/t/_/,_/_/t/e/n/t/_/_/,109.8134782
splurge,845,1.877777778,0.09670451,spl/@/r/dZ/,s/p/l/^/r/J/_/,s/p/l/u/r/g/e/_/,29.06888371
keg,671,1.491111111,0.083503746,k/E/g,_/_/k/E/g/_/_/,_/_/k/e/g/_/_/_/,25.90366769
mage,842,1.871111111,0.096492322,m/eI/dZ/,_/_/m/e/J/_/_/,_/_/m/a/g/e/_/_/,29.01723626
sniff,5099,11.33111111,0.229829357,sn/I/f,_/s/n/I/f/_/_/,_/s/n/i/f/f/_/_/,71.40728254
joist,491,1.091111111,0.067490299,/dZ/Oi/st,_/_/J/O/s/t/_/,_/_/j/o/i/s/t/_/,22.15851981
rift,1627,3.615555556,0.139924713,r/I/ft,_/_/r/I/f/t/_/,_/_/r/i/f/t/_/_/,40.33608806
rife,886,1.968888889,0.099556134,r/aI/f,_/_/r/Y/f/_/_/,_/_/r/i/f/e/_/_/,29.76575213
riff,1111,2.468888889,0.113795929,r/I/f,_/_/r/I/f/_/_/,_/_/r/i/f/f/_/_/,33.33166662
morgue,1185,2.633333333,0.118033302,m/O/rg,_/_/m/o/r/g/_/,_/_/m/o/r/g/u/e/,34.42382896
loss,56889,126.42,0.443487098,l/O/s,_/_/l/a/s/_/_/,_/_/l/o/s/s/_/_/,238.5141505
lost,13830,30.73333333,0.316307688,l/O/st,_/_/l/a/s/t/_/,_/_/l/o/s/t/_/_/,117.6010204
lose,156502,347.7822222,0.535611774,l/u/z,_/_/l/u/z/_/_/,_/_/l/o/s/e/_/_/,395.6033367
rote,769,1.708888889,0.091171329,r/oU/t,_/_/r/o/t/_/_/,_/_/r/o/t/e/_/_/,27.73084925
glare,6932,15.40444444,0.255942494,gl/@/r,_/g/l/E/r/_/_/,_/g/l/a/r/e/_/_/,83.25863319
school,356638,792.5288889,0.610818781,sk/u/l,_/s/k/u/l/_/_/,s/c/h/o/o/l/_/_/,597.1917615
home,308794,686.2088889,0.597658081,h/j/u/m,_/_/h/o/m/_/_/,_/_/h/o/m/e/_/_/,555.6923609
broad,31356,69.68,0.389570828,br/O/d,_/b/r/a/d/_/_/,_/b/r/o/a/d/_/_/,177.0762548
murre,34,0.075555556,0.05,m/@/r,_/_/m/^/r/_/_/,_/_/m/u/r/r/e/_/,5.830951895
north,79231,176.0688889,0.473591241,n/O/r/T/,_/_/n/o/r/T/_/,_/_/n/o/r/t/h/_/,281.4800171
gait,1723,3.828888889,0.144058521,g/eI/t,_/_/g/e/t/_/_/,_/_/g/a/i/t/_/_/,41.50903516
gain,52855,117.4555556,0.436812967,g/eI/n,_/_/g/e/n/_/_/,_/_/g/a/i/n/_/_/,229.9021531
wince,2768,6.151111111,0.179981412,w/I/ns,_/_/w/I/n/s/_/,_/_/w/i/n/c/e/_/,52.61178575
winch,585,1.3,0.076201198,w/I/n/tS/,_/_/w/I/n/C/_/,_/_/w/i/n/c/h/_/,24.18677324
finch,280,0.622222222,0.05,f/I/n/tS/,_/_/f/I/n/C/_/,_/_/f/i/n/c/h/_/,16.73320053
star,93549,207.8866667,0.488709907,st/A/r,_/s/t/a/r/_/_/,_/s/t/a/r/_/_/_/,305.8578101
stay,119526,265.6133333,0.511033675,st/eI/,_/s/t/e/_/_/_/,_/s/t/a/y/_/_/_/,345.7253245
stag,573,1.273333333,0.075134271,st/&/g,_/s/t/@/g/_/_/,_/s/t/a/g/_/_/_/,23.93741841
foil,4680,10.4,0.222646444,f/Oi/l,_/_/f/O/l/_/_/,_/_/f/o/i/l/_/_/,68.41052551
stab,5868,13.04,0.241703126,st/&/b,_/s/t/@/b/_/_/,_/s/t/a/b/_/_/_/,76.60287201
shunt,674,1.497777778,0.083748257,/S/@/nt,_/_/S/^/n/t/_/,_/s/h/u/n/t/_/_/,25.96150997
whoops,261,0.58,0.05,w/U/ps,_/_/w/U/p/s/_/,_/w/h/o/o/p/s/_/,16.15549442
schmuck,203,0.451111111,0.05,/S/m/@/k,_/S/m/^/k/_/_/,c/h/m/u/c/k/_/s/,14.24780685
swag,355,0.788888889,0.053208941,sw/&/g,_/s/w/@/g/_/_/,_/s/w/a/g/_/_/_/,18.84144368
swab,1053,2.34,0.11033187,sw/A/b,_/s/w/a/b/_/_/,_/s/w/a/b/_/_/_/,32.44996148
swan,1335,2.966666667,0.126063718,sw/A/n,_/s/w/a/n/_/_/,_/s/w/a/n/_/_/_/,36.53765181
swat,1917,4.26,0.151882085,sw/A/t,_/s/w/a/t/_/_/,_/s/w/a/t/_/_/_/,43.78355856
