whomp,"['whomp', 'vv0', 19]"
seabed,"['seabed', 'nn1', 449, 'seabeds', 'nn2', 22]"
scalp,"['scalp', 'nn1', 2215, 'scalps', 'nn2', 150, 'scalping', 'vvg', 132, 'scalp', 'vv0', 52, 'scalped', 'vvn', 45, 'scalped', 'vvd', 29]"
ballclub,"['ballclub', 'nn1', 201]"
fisting,"['fisting', 'nn1', 34]"
clifftop,"['clifftop', 'nn1', 31]"
scaly,"['scaly', 'jj', 365]"
eyeglass,"['eyeglass', 'nn1', 132]"
cashless,"['cashless', 'jj', 47]"
costumer,"['costumer', 'nn1', 40]"
use,"['use', 'vv0', 149459, 'used', 'vvn', 114168, 'using', 'vvg', 111470, 'use', 'nn1', 104968, 'used', 'vmk', 46636, 'used', 'vvd', 43482, 'uses', 'vvz', 22666, 'uses', 'nn2', 6576]"
lyceum,"['lyceum', 'nn1', 105]"
lounger,"['lounger', 'nn1', 56, 'loungers', 'nn2', 31]"
costumed,"['costumed', 'jj', 270]"
carbide,"['carbide', 'nn1', 174]"
pumice,"['pumice', 'nn1', 210]"
morro,"['morro', 'nn1', 29]"
freakout,"['freakout', 'nn1', 21]"
drama,"['drama', 'nn1', 12932, 'dramas', 'nn2', 1408]"
catnip,"['catnip', 'nn1', 161]"
invading,"['invading', 'jj', 1151]"
proverb,"['proverbs', 'nn2', 533, 'proverb', 'nn1', 522]"
toepiece,"['toepiece', 'nn1', 80]"
downhill,"['downhill', 'rr', 1850, 'downhill', 'jj', 1000, 'downhill', 'nn1', 434]"
camshaft,"['camshaft', 'nn1', 70]"
errand,"['errands', 'nn2', 1140, 'errand', 'nn1', 746]"
petrous,"['petrous', 'jj', 44]"
handbook,"['handbook', 'nn1', 2373]"
errant,"['errant', 'jj', 840]"
newsman,"['newsman', 'nn1', 358, 'newsmen', 'nn2', 132]"
partyer,"['partyers', 'nn2', 54]"
nomadism,"['nomadism', 'nn1', 39]"
mounding,"['mounding', 'nn1', 55]"
calico,"['calico', 'nn1', 277]"
directed,"['directed', 'jj', 513]"
biggie,"['biggie', 'nn1', 154]"
fluence,"['fluence', 'nn1', 28]"
moleskin,"['moleskin', 'nn1', 73]"
codger,"['codger', 'nn1', 61, 'codgers', 'nn2', 31]"
lye,"['lye', 'nn1', 186]"
fluency,"['fluency', 'nn1', 1690]"
parterre,"['parterre', 'nn1', 58]"
crypt,"['crypt', 'nn1', 417, 'crypts', 'nn2', 106]"
nigra,"['nigra', 'nn1', 90, 'nigras', 'nn2', 24]"
hymnody,"['hymnody', 'nn1', 16]"
quaff,"['quaffing', 'vvg', 44, 'quaff', 'vv0', 28, 'quaffed', 'vvd', 23]"
priggish,"['priggish', 'jj', 34]"
cabochon,"['cabochon', 'nn1', 41]"
raveled,"['raveled', 'jj', 23]"
lend,"['lend', 'vv0', 3927, 'lends', 'vvz', 1615, 'lent', 'vvd', 1396, 'lending', 'vvg', 875, 'lent', 'vvn', 523]"
vesicle,"['vesicles', 'nn2', 71, 'vesicle', 'nn1', 20]"
papa,"['papa', 'nn1', 4825, 'papas', 'nn2', 120]"
druid,"['druid', 'nn1', 297, 'druids', 'nn2', 228]"
lens,"['lens', 'nn1', 6464, 'lenses', 'nn2', 3074]"
biobased,"['biobased', 'jj', 112]"
macerate,"['macerate', 'vv0', 16]"
genetics,"['genetics', 'nn1', 2896]"
hansom,"['hansom', 'nn1', 68]"
desert,"['desert', 'nn1', 18195, 'deserted', 'vvn', 1554, 'deserts', 'nn2', 1106, 'deserted', 'vvd', 159, 'deserts', 'vvz', 24]"
blinky,"['blinky', 'jj', 24]"
mantel,"['mantel', 'nn1', 948, 'mantels', 'nn2', 78]"
downcast,"['downcast', 'jj', 347]"
briskly,"['briskly', 'rr', 1359]"
tradeoff,"['tradeoff', 'nn1', 417]"
sorbent,"['sorbent', 'jj', 17]"
delft,"['delft', 'nn1', 73]"
zydeco,"['zydeco', 'nn1', 130]"
rinse,"['rinse', 'vv0', 2022, 'rinsed', 'vvd', 751, 'rinse', 'nn1', 423, 'rinsing', 'vvg', 359, 'rinsed', 'vvn', 281, 'rinses', 'vvz', 100, 'rinses', 'nn2', 82]"
footing,"['footing', 'nn1', 2037, 'footings', 'nn2', 118]"
rusting,"['rusting', 'jj', 398]"
bulkhead,"['bulkhead', 'nn1', 575]"
vicious,"['vicious', 'jj', 3630]"
breached,"['breached', 'jj', 34]"
giddily,"['giddily', 'rr', 123]"
blowfly,"['blowfly', 'nn1', 23]"
mower,"['mower', 'nn1', 1312, 'mowers', 'nn2', 567]"
blaze,"['blaze', 'nn1', 1676, 'blazing', 'vvg', 891, 'blazed', 'vvd', 669, 'blaze', 'vv0', 351, 'blazes', 'nn2', 310, 'blazes', 'vvz', 143, 'blazed', 'vvn', 90]"
atlas,"['atlas', 'nn1', 1789, 'atlases', 'nn2', 132]"
mowed,"['mowed', 'jj', 94]"
fatal,"['fatal', 'jj', 5608]"
staffing,"['staffing', 'nn1', 1680]"
brigade,"['brigade', 'nn1', 2702, 'brigades', 'nn2', 824]"
moue,"['moue', 'nn1', 49]"
unbeaten,"['unbeaten', 'jj', 534]"
antipode,"['antipode', 'nn1', 21]"
thwack,"['thwack', 'nn1', 92, 'thwack', 'vv0', 66, 'thwacked', 'vvd', 22]"
infrared,"['infrared', 'jj', 2976, 'infrared', 'nn1', 58]"
arrange,"['arranged', 'vvn', 5969, 'arrange', 'vv0', 5848, 'arranged', 'vvd', 2814, 'arranges', 'vvz', 533]"
shock,"['shock', 'nn1', 15223, 'shocked', 'vvn', 3391, 'shocked', 'vvd', 2144, 'shock', 'vv0', 1209, 'shocks', 'nn2', 1191, 'shocks', 'vvz', 394]"
populist,"['populist', 'jj', 1874, 'populist', 'nn1', 92]"
rearing,"['rearing', 'jj', 829]"
populism,"['populism', 'nn1', 586]"
anechoic,"['anechoic', 'jj', 16]"
owlishly,"['owlishly', 'rr', 22]"
bleeding,"['bleeding', 'jj', 4833, 'bleeding', 'rr', 510]"
tableful,"['tableful', 'nn1', 20]"
quranic,"['quranic', 'jj', 58]"
satrap,"['satrap', 'nn1', 26, 'satraps', 'nn2', 19]"
pittance,"['pittance', 'nn1', 277]"
estonian,"['estonian', 'jj', 397]"
unshared,"['unshared', 'jj', 37]"
anthem,"['anthem', 'nn1', 1655, 'anthems', 'nn2', 267]"
surcease,"['surcease', 'nn1', 27]"
anther,"['anthers', 'nn2', 57]"
body,"['body', 'nn1', 119152, 'bodies', 'nn2', 24047, 'bodied', 'vvn', 85]"
visored,"['visored', 'jj', 30]"
poopy,"['poopy', 'jj', 28]"
sink,"['sink', 'nn1', 6509, 'sank', 'vvd', 4095, 'sink', 'vv0', 4031, 'sunk', 'vvn', 2232, 'sinking', 'vvg', 2212, 'sinks', 'nn2', 1505, 'sinks', 'vvz', 715, 'sank', 'vvn', 61, 'sunk', 'vvd', 36]"
miasma,"['miasma', 'nn1', 160, 'miasmas', 'nn2', 16]"
solute,"['solute', 'nn1', 40, 'solutes', 'nn2', 17]"
sing,"['singing', 'vvg', 23158, 'sing', 'vv0', 14709, 'sang', 'vvd', 7258, 'sings', 'vvz', 3775, 'sung', 'vvn', 2208, 'sang', 'vvn', 90]"
mewl,"['mewling', 'vvg', 99]"
bode,"['bode', 'vv0', 397, 'bodes', 'vvz', 291, 'boded', 'vvd', 62, 'boding', 'vvg', 19]"
extreme,"['extreme', 'jj', 15063, 'extremes', 'nn2', 2240, 'extreme', 'nn1', 531]"
fondly,"['fondly', 'rr', 1059]"
appended,"['appended', 'jj', 21]"
limp,"['limp', 'jj', 1230, 'limp', 'nn1', 1197, 'limping', 'vvg', 766, 'limped', 'vvd', 593, 'limp', 'vv0', 520, 'limps', 'vvz', 216, 'limped', 'vvn', 45, 'limps', 'nn2', 31]"
talon,"['talons', 'nn2', 429, 'talon', 'nn1', 225]"
egress,"['egress', 'nn1', 136]"
limn,"['limned', 'vvd', 49, 'limn', 'vv0', 26, 'limned', 'vvn', 24, 'limns', 'vvz', 20, 'limning', 'vvg', 16]"
mahjong,"['mahjong', 'nn1', 133]"
limb,"['limbs', 'nn2', 4942, 'limb', 'nn1', 4237, 'limbed', 'vvd', 17]"
scandal,"['scandal', 'nn1', 9349, 'scandals', 'nn2', 2660]"
sermon,"['sermon', 'nn1', 2204, 'sermons', 'nn2', 1344]"
lime,"['lime', 'nn1', 5099, 'limes', 'nn2', 468]"
breakup,"['breakup', 'nn1', 2260, 'breakups', 'nn2', 218]"
billet,"['billet', 'nn1', 81, 'billeted', 'vvn', 52, 'billets', 'nn2', 26]"
ungulate,"['ungulate', 'nn1', 41]"
oneroom,"['oneroom', 'jj', 17]"
cookware,"['cookware', 'nn1', 405]"
billed,"['billed', 'jj', 35]"
amygdala,"['amygdala', 'nn1', 270]"
chapbook,"['chapbook', 'nn1', 37]"
tunnel,"['tunnel', 'nn1', 7473, 'tunnels', 'nn2', 2581, 'tunnel', 'vv0', 180, 'tunneled', 'vvd', 72, 'tunneled', 'vvn', 41]"
tag,"['tag', 'nn1', 4883, 'tags', 'nn2', 1877, 'tag', 'vv0', 1072, 'tagging', 'vvg', 987, 'tagged', 'vvn', 893, 'tags', 'vvz', 664, 'tagged', 'vvd', 421]"
parquet,"['parquet', 'nn1', 221]"
oniony,"['oniony', 'jj', 19]"
gnostic,"['gnostic', 'jj', 153]"
boned,"['boned', 'jj', 167]"
boney,"['boney', 'jj', 316]"
boner,"['boner', 'nn1', 65, 'boners', 'nn2', 17]"
overtly,"['overtly', 'rr', 1100]"
tan,"['tan', 'nn1', 2094, 'tan', 'jj', 1901, 'tanned', 'vvn', 314, 'tanning', 'vvg', 215, 'tans', 'nn2', 181, 'tanned', 'vvd', 153, 'tan', 'vv0', 142]"
native,"['native', 'jj', 31900, 'natives', 'nn2', 3152, 'native', 'nn1', 1657]"
lysine,"['lysine', 'nn1', 109]"
thrall,"['thrall', 'nn1', 333]"
reeking,"['reeking', 'jj', 164]"
dualie,"['dualie', 'nn1', 16]"
stock,"['stock', 'nn1', 42177, 'stocks', 'nn2', 16208, 'stocked', 'vvn', 1289, 'stocks', 'vvz', 547, 'stocking', 'vvg', 409, 'stock', 'vv0', 347, 'stocked', 'vvd', 307, 'stock', 'jj', 52]"
watery,"['watery', 'jj', 1569]"
gentoo,"['gentoo', 'nn1', 18]"
cardamom,"['cardamom', 'nn1', 366]"
uniaxial,"['uniaxial', 'jj', 50]"
twofer,"['twofer', 'nn1', 51]"
drape,"['draped', 'vvn', 1901, 'draped', 'vvd', 1079, 'drapes', 'nn2', 864, 'drape', 'vv0', 466, 'draping', 'vvg', 363, 'drapes', 'vvz', 320, 'drape', 'nn1', 245]"
decaying,"['decaying', 'jj', 979]"
guru,"['guru', 'nn1', 2096, 'gurus', 'nn2', 541]"
liner,"['liner', 'nn1', 2183, 'liners', 'nn2', 826]"
regally,"['regally', 'rr', 114]"
linen,"['linen', 'nn1', 3230, 'linens', 'nn2', 1075]"
chief,"['chief', 'jj', 30760, 'chief', 'nn1', 28776, 'chiefs', 'nn2', 6275]"
lined,"['lined', 'jj', 628]"
furnish,"['furnish', 'vv0', 870]"
bunghole,"['bunghole', 'nn1', 22]"
eerily,"['eerily', 'rr', 989]"
austrian,"['austrian', 'jj', 1507, 'austrian', 'nn1', 270]"
futz,"['futzing', 'vvg', 26]"
envisage,"['envisage', 'vv0', 200]"
galosh,"['galoshes', 'nn2', 120]"
whereon,"['whereon', 'rr', 25]"
silkworm,"['silkworm', 'nn1', 56]"
whereof,"['whereof', 'rr', 97]"
labor,"['labor', 'nn1', 37376, 'labor', 'vv0', 1131, 'labored', 'vvd', 804, 'labors', 'nn2', 718, 'laboring', 'vvg', 688, 'labored', 'vvn', 276, 'labors', 'vvz', 84]"
dad,"['dad', 'nn1', 41026, 'dads', 'nn2', 1903]"
junction,"['junction', 'nn1', 1932]"
lunatic,"['lunatic', 'nn1', 619, 'lunatic', 'jj', 331, 'lunatics', 'nn2', 251]"
dab,"['dab', 'nn1', 481, 'dabbed', 'vvd', 456, 'dab', 'vv0', 294, 'dabbing', 'vvg', 286, 'dabs', 'nn2', 257, 'dabbed', 'vvn', 37]"
dal,"['dali', 'nn2', 39]"
dam,"['dam', 'nn1', 4611, 'dams', 'nn2', 2173, 'dam', 'vv0', 592, 'dammed', 'vvn', 123, 'dammed', 'vvd', 55]"
dah,"['dah', 'nn1', 47]"
yearend,"['yearend', 'jj', 17]"
dat,"['dat', 'dd', 824]"
mention,"['mention', 'vv0', 15888, 'mention', 'nn1', 5332, 'mentions', 'vvz', 2020, 'mentions', 'nn2', 516]"
cutting,"['cutting', 'nn1', 19506, 'cuttings', 'nn2', 691]"
sonata,"['sonata', 'nn1', 248, 'sonatas', 'nn2', 115]"
kindness,"['kindness', 'nn1', 2681]"
day,"['day', 'nn1', 329417, 'days', 'nn2', 168944]"
synaptic,"['synaptic', 'jj', 102]"
slacken,"['slacken', 'vv0', 94, 'slackens', 'vvz', 35]"
radiant,"['radiant', 'jj', 1799]"
timbale,"['timbales', 'nn2', 31, 'timbale', 'nn1', 29]"
bromance,"['bromance', 'nn1', 20]"
toke,"['toke', 'nn1', 73, 'tokes', 'nn2', 28]"
slacker,"['slackers', 'nn2', 133, 'slacker', 'nn1', 31]"
activate,"['activate', 'vv0', 1285]"
pleurisy,"['pleurisy', 'nn1', 26]"
exodus,"['exodus', 'nn1', 1818]"
lesion,"['lesions', 'nn2', 1571, 'lesion', 'nn1', 1053]"
lentil,"['lentils', 'nn2', 749, 'lentil', 'nn1', 235]"
byplay,"['byplay', 'nn1', 28]"
haymaker,"['haymaker', 'nn1', 35]"
heckling,"['heckling', 'nn1', 71]"
tubule,"['tubule', 'nn1', 38, 'tubules', 'nn2', 22]"
oriental,"['oriental', 'jj', 1995]"
lecture,"['lecture', 'nn1', 5527, 'lectures', 'nn2', 3763, 'lecture', 'vv0', 690, 'lectured', 'vvd', 439, 'lectured', 'vvn', 362, 'lectures', 'vvz', 200]"
postpone,"['postpone', 'vv0', 1302]"
coed,"['coed', 'jj', 542, 'coeds', 'nn2', 104, 'coed', 'nn1', 67]"
scumbag,"['scumbag', 'nn1', 174, 'scumbags', 'nn2', 52]"
upbraid,"['upbraid', 'vv0', 20]"
indent,"['indented', 'vvd', 39, 'indented', 'vvn', 27, 'indent', 'vv0', 26]"
bowman,"['bowmen', 'nn2', 66]"
peeve,"['peeve', 'nn1', 132, 'peeves', 'nn2', 67, 'peeves', 'vvz', 35]"
binging,"['binging', 'nn1', 35]"
mids,"['mids', 'nn2', 23]"
waitress,"['waitress', 'nn1', 3518]"
jigsaw,"['jigsaw', 'nn1', 691]"
puppet,"['puppet', 'nn1', 1929, 'puppets', 'nn2', 1048]"
raggedy,"['raggedy', 'jj', 206]"
pauper,"['paupers', 'nn2', 168, 'pauper', 'nn1', 162]"
instill,"['instill', 'vv0', 1066, 'instills', 'vvz', 129]"
thirties,"['thirties', 'mc', 1797]"
fordism,"['fordism', 'nn1', 32]"
chased,"['chased', 'jj', 19]"
deafened,"['deafened', 'jj', 41]"
time,"['time', 'nn1', 721409, 'times', 'nn2', 161988, 'time', 'vv0', 4065, 'timed', 'vvn', 826, 'times', 'vvz', 529, 'timed', 'vvd', 351]"
lapa,"['lapa', 'nn1', 22]"
chaser,"['chaser', 'nn1', 341, 'chasers', 'nn2', 326]"
ferocity,"['ferocity', 'nn1', 679]"
natty,"['natty', 'jj', 133]"
lipoic,"['lipoic', 'jj', 73]"
gear,"['gear', 'nn1', 12972, 'gears', 'nn2', 2303, 'geared', 'vvn', 1866, 'gearing', 'vvg', 961, 'geared', 'vvd', 276, 'gear', 'vv0', 121, 'gears', 'vvz', 60]"
farmboy,"['farmboy', 'nn1', 21]"
negro,"['negro', 'nn1', 3380, 'negroes', 'nn2', 949, 'negros', 'nn2', 85]"
unending,"['unending', 'jj', 683]"
reaffirm,"['reaffirm', 'vv0', 604]"
loved,"['loved', 'jj', 3536]"
prune,"['prune', 'vv0', 404, 'prunes', 'nn2', 276, 'prune', 'nn1', 210, 'pruned', 'vvn', 150, 'pruned', 'vvd', 113, 'prunes', 'vvz', 57]"
townie,"['townie', 'nn1', 40]"
linchpin,"['linchpin', 'nn1', 375]"
halcyon,"['halcyon', 'nn1', 149]"
lover,"['lover', 'nn1', 7402, 'lovers', 'nn2', 5561]"
embody,"['embodied', 'vvn', 1759, 'embody', 'vv0', 1361, 'embodies', 'vvz', 1256, 'embodied', 'vvd', 782]"
lovey,"['lovey', 'nn1', 50]"
gaijin,"['gaijin', 'nn1', 39]"
misname,"['misnamed', 'vvd', 20, 'misnamed', 'vvn', 19]"
pitiable,"['pitiable', 'jj', 141]"
dictate,"['dictate', 'vv0', 2292, 'dictated', 'vvn', 1105, 'dictates', 'vvz', 800, 'dictated', 'vvd', 778, 'dictates', 'nn2', 644]"
follicle,"['follicle', 'nn1', 138]"
curved,"['curved', 'jj', 2407]"
dementia,"['dementia', 'nn1', 2123]"
sidecar,"['sidecar', 'nn1', 118, 'sidecars', 'nn2', 22]"
loupe,"['loupe', 'nn1', 71]"
preterm,"['preterm', 'jj', 318]"
uncared,"['uncared', 'jj', 22]"
builtin,"['builtin', 'jj', 69]"
fictive,"['fictive', 'jj', 517]"
chaise,"['chaise', 'nn1', 433, 'chaises', 'nn2', 39]"
unless,"['unless', 'cs', 31619]"
noontime,"['noontime', 'nn1', 267]"
clamber,"['clamber', 'vv0', 270, 'clambers', 'vvz', 126]"
peppered,"['peppered', 'jj', 66]"
qatari,"['qatari', 'jj', 61]"
starched,"['starched', 'jj', 494]"
snuffle,"['snuffled', 'vvd', 77, 'snuffles', 'nn2', 57, 'snuffle', 'vv0', 19]"
runout,"['runout', 'nn1', 38]"
gullet,"['gullet', 'nn1', 137, 'gullets', 'nn2', 16]"
quilted,"['quilted', 'jj', 439]"
nonce,"['nonce', 'nn1', 28]"
gather,"['gather', 'vv0', 10768, 'gathered', 'vvn', 8847, 'gathered', 'vvd', 5299, 'gathers', 'vvz', 1609, 'gather', 'nn1', 66]"
quilter,"['quilters', 'nn2', 168, 'quilter', 'nn1', 89]"
capita,"['capita', 'nn1', 1998]"
kite,"['kite', 'nn1', 1454, 'kites', 'nn2', 556]"
windrow,"['windrows', 'nn2', 375, 'windrow', 'nn1', 308]"
kith,"['kith', 'nn1', 48]"
text,"['text', 'nn1', 25985, 'texts', 'nn2', 9684, 'texted', 'vvd', 154, 'texted', 'vvn', 30]"
pinhead,"['pinhead', 'nn1', 236, 'pinheads', 'nn2', 83]"
rebuke,"['rebuke', 'nn1', 517, 'rebuked', 'vvd', 164, 'rebuked', 'vvn', 134, 'rebuke', 'vv0', 127, 'rebuking', 'vvg', 53, 'rebukes', 'nn2', 51, 'rebukes', 'vvz', 50]"
afferent,"['afferent', 'jj', 83]"
restyled,"['restyled', 'jj', 32]"
ribboned,"['ribboned', 'jj', 68]"
madman,"['madman', 'nn1', 935, 'madmen', 'nn2', 183]"
resubmit,"['resubmit', 'vv0', 64]"
iodide,"['iodide', 'nn1', 142]"
peptide,"['peptides', 'nn2', 340, 'peptide', 'nn1', 296]"
beat,"['beat', 'vv0', 18794, 'beat', 'nn1', 12618, 'beat', 'vvd', 8353, 'beaten', 'vvn', 5984, 'beats', 'vvz', 2429, 'beats', 'nn2', 1742, 'beat', 'vvn', 754]"
beau,"['beau', 'nn1', 1459, 'beaux', 'nn2', 119, 'beaus', 'nn2', 43]"
striper,"['stripers', 'nn2', 257, 'striper', 'nn1', 166]"
bear,"['bear', 'vv0', 13727, 'bear', 'nn1', 13326, 'bears', 'nn2', 10967, 'bearing', 'vvg', 7114, 'bears', 'vvz', 3696, 'borne', 'vvn', 2199]"
accrue,"['accrue', 'vv0', 557, 'accrued', 'vvn', 267, 'accruing', 'vvg', 206, 'accrues', 'vvz', 112, 'accrued', 'vvd', 82]"
beam,"['beam', 'nn1', 5161, 'beams', 'nn2', 3337, 'beam', 'vv0', 966, 'beamed', 'vvd', 831, 'beamed', 'vvn', 444, 'beaming', 'vvg', 368, 'beams', 'vvz', 277]"
bean,"['beans', 'nn2', 11872, 'bean', 'nn1', 5834, 'beaned', 'vvn', 18]"
occupant,"['occupant', 'nn1', 981]"
beak,"['beak', 'nn1', 1095, 'beaks', 'nn2', 387, 'beaked', 'vvd', 22]"
bead,"['beads', 'nn2', 3680, 'bead', 'nn1', 1320, 'beaded', 'vvd', 465, 'beaded', 'vvn', 81, 'beading', 'vvg', 54]"
humanely,"['humanely', 'rr', 240]"
striped,"['striped', 'jj', 2597]"
jicama,"['jicama', 'nn1', 196]"
calling,"['calling', 'nn1', 34986, 'callings', 'nn2', 95]"
mascara,"['mascara', 'nn1', 1071, 'mascaras', 'nn2', 26]"
omission,"['omission', 'nn1', 1090]"
infidel,"['infidels', 'nn2', 367, 'infidel', 'nn1', 162, 'infidel', 'jj', 107]"
dislodge,"['dislodge', 'vv0', 497]"
pomace,"['pomace', 'nn1', 22]"
wetland,"['wetlands', 'nn2', 3450, 'wetland', 'nn1', 1106]"
phaser,"['phaser', 'nn1', 121, 'phasers', 'nn2', 38]"
madras,"['madras', 'nn1', 112]"
clearing,"['clearing', 'nn1', 3630]"
nebula,"['nebula', 'nn1', 1710, 'nebulae', 'nn2', 822, 'nebulas', 'nn2', 37]"
reapply,"['reapply', 'vv0', 280]"
rowan,"['rowan', 'jj', 45]"
routing,"['routing', 'nn1', 474]"
routine,"['routine', 'nn1', 12048, 'routines', 'nn2', 2346, 'routine', 'jj', 1423]"
progress,"['progress', 'nn1', 28653, 'progress', 'vv0', 1631]"
alveolar,"['alveolar', 'jj', 93, 'alveolar', 'nn1', 31]"
tailspin,"['tailspin', 'nn1', 237]"
sexed,"['sexed', 'jj', 24]"
rhyolite,"['rhyolite', 'nn1', 16]"
carhop,"['carhop', 'nn1', 17]"
highland,"['highland', 'nn1', 949]"
vent,"['vent', 'nn1', 1577, 'vents', 'nn2', 1286, 'vent', 'vv0', 660, 'vented', 'vvd', 230, 'venting', 'vvg', 190, 'vented', 'vvn', 147, 'vents', 'vvz', 77]"
marjoram,"['marjoram', 'nn1', 282]"
invasive,"['invasive', 'jj', 2409]"
nitely,"['nitely', 'rr', 39]"
mafia,"['mafia', 'nn1', 1975, 'mafias', 'nn2', 80]"
copier,"['copier', 'nn1', 284, 'copiers', 'nn2', 187]"
hellish,"['hellish', 'jj', 565]"
upbeat,"['upbeat', 'jj', 1901]"
copied,"['copied', 'jj', 70]"
define,"['defined', 'vvn', 15237, 'define', 'vv0', 11743, 'defining', 'vvg', 6186, 'defines', 'vvz', 4021, 'defined', 'vvd', 3412]"
angled,"['angled', 'jj', 504]"
assert,"['assert', 'vv0', 3214, 'asserts', 'vvz', 3008, 'asserted', 'vvd', 2509, 'asserted', 'vvn', 744]"
acetate,"['acetate', 'nn1', 226]"
angler,"['anglers', 'nn2', 2572, 'angler', 'nn1', 955]"
glitzy,"['glitzy', 'jj', 463, 'glitzier', 'jjr', 24]"
homer,"['homers', 'nn2', 1755, 'homer', 'nn1', 1353, 'homered', 'vvd', 608, 'homered', 'vvn', 36, 'homering', 'vvg', 20]"
plaid,"['plaid', 'nn1', 1544, 'plaids', 'nn2', 134]"
plain,"['plain', 'jj', 9215, 'plains', 'nn2', 5457, 'plain', 'nn1', 4290, 'plain', 'rr', 535, 'plainer', 'jjr', 112, 'plainest', 'jjt', 34]"
homey,"['homey', 'jj', 667, 'homier', 'jjr', 18]"
promoter,"['promoter', 'nn1', 1163]"
plait,"['plait', 'nn1', 106, 'plaits', 'nn2', 78, 'plaiting', 'vvg', 41, 'plaited', 'vvn', 34]"
homed,"['homed', 'jj', 19]"
promoted,"['promoted', 'jj', 32]"
hoagie,"['hoagie', 'nn1', 27]"
helper,"['helper', 'nn1', 1084, 'helpers', 'nn2', 941]"
unction,"['unction', 'nn1', 36]"
helped,"['helped', 'jj', 312]"
rootkit,"['rootkits', 'nn2', 45, 'rootkit', 'nn1', 26]"
claimed,"['claimed', 'jj', 186]"
watchful,"['watchful', 'jj', 1126]"
absinthe,"['absinthe', 'nn1', 89]"
conative,"['conative', 'jj', 18]"
metier,"['metier', 'nn1', 59]"
nanite,"['nanites', 'nn2', 62]"
anorak,"['anorak', 'nn1', 79, 'anoraks', 'nn2', 18]"
bechamel,"['bechamel', 'nn1', 37]"
twelfth,"['twelfth', 'md', 1125]"
injured,"['injured', 'jj', 4805]"
eyeshot,"['eyeshot', 'nn1', 24]"
slickly,"['slickly', 'rr', 73]"
toil,"['toil', 'nn1', 367, 'toil', 'vv0', 333, 'toiled', 'vvd', 304, 'toiled', 'vvn', 74, 'toils', 'vvz', 52, 'toils', 'nn2', 47, 'toiling', 'vvg', 34]"
clique,"['clique', 'nn1', 437, 'cliques', 'nn2', 345]"
ion,"['ion', 'nn1', 886, 'ions', 'nn2', 784]"
fucken,"['fucken', 'jj', 43]"
fucked,"['fucked', 'jj', 101]"
judgment,"['judgment', 'nn1', 16175]"
shamed,"['shamed', 'jj', 52]"
insure,"['insure', 'vv0', 1864, 'insured', 'vvn', 1027, 'insuring', 'vvg', 447, 'insured', 'vvd', 294, 'insures', 'vvz', 251]"
kempt,"['kempt', 'jj', 16]"
graviton,"['graviton', 'nn1', 25]"
thought,"['thought', 'nn1', 35588, 'thoughts', 'nn2', 22804]"
unfitted,"['unfitted', 'jj', 24]"
schnozz,"['schnozz', 'nn1', 20]"
domestic,"['domestic', 'jj', 27371, 'domestic', 'nn1', 88]"
evince,"['evinced', 'vvn', 187, 'evince', 'vv0', 129, 'evinces', 'vvz', 99, 'evincing', 'vvg', 43, 'evinced', 'vvd', 35]"
voltage,"['voltage', 'nn1', 1696, 'voltages', 'nn2', 210]"
tough,"['tough', 'jj', 37090, 'tougher', 'jjr', 5533, 'toughest', 'jjt', 3446, 'tough', 'nn1', 369, 'toughs', 'nn2', 150, 'toughing', 'vvg', 34, 'toughed', 'vvd', 31]"
sagely,"['sagely', 'rr', 118]"
lake,"['lake', 'nn1', 36933, 'lakes', 'nn2', 8183]"
guanine,"['guanine', 'nn1', 35]"
rebate,"['rebate', 'nn1', 882, 'rebates', 'nn2', 754, 'rebate', 'vv0', 88, 'rebating', 'vvg', 24, 'rebates', 'vvz', 18]"
somali,"['somali', 'jj', 1254, 'somalis', 'nn2', 627, 'somali', 'nn1', 136]"
scrimp,"['scrimp', 'vv0', 78, 'scrimped', 'vvd', 32, 'scrimped', 'vvn', 18]"
punctual,"['punctual', 'jj', 231]"
royalty,"['royalty', 'nn1', 1997]"
czarina,"['czarina', 'nn1', 23]"
audibly,"['audibly', 'rr', 226]"
rumpled,"['rumpled', 'jj', 592]"
inviting,"['inviting', 'jj', 2729]"
sofa,"['sofa', 'nn1', 5638, 'sofas', 'nn2', 775]"
epoxy,"['epoxy', 'jj', 641, 'epoxies', 'vvz', 38]"
soft,"['soft', 'jj', 29199, 'softer', 'jjr', 2315, 'softest', 'jjt', 261]"
audible,"['audible', 'jj', 1608, 'audibles', 'nn2', 33]"
heel,"['heels', 'nn2', 8071, 'heel', 'nn1', 4079, 'heel', 'vv0', 193, 'heeled', 'vvd', 76, 'heeling', 'vvg', 40, 'heeled', 'vvn', 17]"
crawler,"['crawler', 'nn1', 245, 'crawlers', 'nn2', 173]"
awash,"['awash', 'jj', 900]"
sealskin,"['sealskin', 'nn1', 64]"
alive,"['alive', 'jj', 27995]"
convey,"['convey', 'vv0', 4483, 'conveyed', 'vvn', 1212, 'conveys', 'vvz', 1124, 'conveyed', 'vvd', 775]"
convex,"['convex', 'jj', 301]"
novelist,"['novelist', 'nn1', 3023]"
kilobit,"['kilobits', 'nn2', 50]"
stuffy,"['stuffy', 'jj', 789]"
liriope,"['liriope', 'nn1', 27]"
corpse,"['corpse', 'nn1', 3183, 'corpses', 'nn2', 1712]"
