wordform,sum_freq,norm_freq,log_freq,sqrt_freq_raw,sqrt_freq,Moby_pron,Rep_P,Rep_O
pluck,815,1.811111111,0.09456016111336363,28.548204847240395,6.175727912851766e-05,pl/@/k,_/p/l/^/k/_/_/,_/p/l/u/c/k/_/_/
pluck,78,0.173333333,0.05,8.831760866327848,1.9105422702991822e-05,pl/@/k,_/p/l/^/k/_/_/,_/p/l/u/c/k/_/_/
west,67220,149.37777780000002,0.4586431782135518,259.268200904006,0.0005608653412028833,w/E/st,_/_/w/E/s/t/_/,_/_/w/e/s/t/_/_/
world,337070,749.0444444,0.605662747343412,580.5772989017053,0.0012559414679770783,w/@/rld,_/_/w/^/r/l/d/,_/_/w/o/r/l/d/_/
gleam,939,2.086666667,0.10311538260659148,30.643106892089126,6.628910349445959e-05,gl/i/m,_/g/l/i/m/_/_/,_/g/l/e/a/m/_/_/
gleam,225,0.5,0.05,15.0,3.244894703133361e-05,gl/i/m,_/g/l/i/m/_/_/,_/g/l/e/a/m/_/_/
glean,420,0.933333333,0.06031307089889162,20.493901531919196,4.433370168497418e-05,gl/i/n,_/g/l/i/n/_/_/,_/g/l/e/a/n/_/_/
with,3095076,6877.946667,0.808408261643796,1000.0,0.0021632631354222406,w/I/D/,_/_/w/I/D/_/_/,_/_/w/i/t/h/_/_/
pull,28636,63.63555556,0.3813919838826004,169.22174801130026,0.0003660711691845577,p/U/l,_/_/p/U/l/_/_/,_/_/p/u/l/l/_/_/
pull,2553,5.6733333329999995,0.17365517509347816,50.52722038663912,0.0001093036731977715,p/U/l,_/_/p/U/l/_/_/,_/_/p/u/l/l/_/_/
rush,8084,17.96444444,0.2692094977361769,89.91106717195609,0.0001945012970795654,r/@/S/,_/_/r/^/S/_/_/,_/_/r/u/s/h/_/_/
rush,4608,10.24,0.22135330554979182,67.88225099390856,0.00014684717112460212,r/@/S/,_/_/r/^/S/_/_/,_/_/r/u/s/h/_/_/
tripe,145,0.322222222,0.05,12.041594578792296,2.6049137644001676e-05,tr/aI/p,_/t/r/a/j/p/_/,_/t/r/i/p/e/_/_/
ruse,572,1.271111111,0.07504479595214805,23.916521486202797,5.1737729258636446e-05,r/u/z,_/_/r/u/z/_/_/,_/_/r/u/s/e/_/_/
pulp,2069,4.597777778,0.15757617634699542,45.48626166217664,9.839875302195668e-05,p/@/lp,_/_/p/^/l/p/_/,_/_/p/u/l/p/_/_/
pulp,60,0.133333333,0.05,7.745966692414834,1.6756564193909555e-05,p/@/lp,_/_/p/^/l/p/_/,_/_/p/u/l/p/_/_/
rust,1590,3.5333333330000003,0.13828023976065126,39.87480407475377,8.625969368709937e-05,r/@/st,_/_/r/^/s/t/_/,_/_/r/u/s/t/_/_/
rust,501,1.113333333,0.06845741142791846,22.38302928559939,4.842038211261357e-05,r/@/st,_/_/r/^/s/t/_/,_/_/r/u/s/t/_/_/
creak,397,0.882222222,0.057861876831736894,19.924858845171276,4.3102712618250774e-05,kr/i/k,_/k/r/i/k/_/_/,_/c/r/e/a/k/_/_/
creak,251,0.557777778,0.05,15.84297951775486,3.427253354600871e-05,kr/i/k,_/k/r/i/k/_/_/,_/c/r/e/a/k/_/_/
cream,21395,47.54444444,0.3552003483091115,146.27029773675858,0.000316421142901165,kr/i/m,_/k/r/i/m/_/_/,_/c/r/e/a/m/_/_/
cream,376,0.835555556,0.05556498609255235,19.390719429665317,4.1947228511510756e-05,kr/i/m,_/k/r/i/m/_/_/,_/c/r/e/a/m/_/_/
cream,75,0.166666667,0.05,8.660254037844387,1.8734408303460368e-05,kr/i/m,_/k/r/i/m/_/_/,_/c/r/e/a/m/_/_/
